Time (s),X position (m),Y position (m),Z position (m),Rocket axis vector X,Rocket axis vector Y,Rocket axis vector Z,Velocity Vx  (m/s),Velocity Vy  (m/s),Velocity Vz  (m/s),angular velocity omegaX (rad/s),angular velocity omegaY (rad/s),angular velocity omegaZ (rad/s),Acceleration Ax (m/s2),Acceleration Ay (m/s2),Acceleration Az (m/s2),Angular Acceleration X (rad/s2),Angular Acceleration Y (rad/s2),Angular Acceleration Z (rad/s2),Angle of attack alpha (rad),alpha at CP (rad),Moment arm (m),Force X (N),Force Y (N),Force Z (N),Torque X (Nm),Torque Y (Nm),Torque Z (Nm),Thrust (N),Mass (kg),C.O.M distance from nose (m),Ixx (kg m2),Iyy (kg m2),Izz (kg m2),Windspeed X (m/s),Windspeed Y (m/s),atmospheric density (kg/m3),atmospheric temperature (K),
11.2684,173.5391,106.5851,1162.7198,0.29753,0.1884,0.93594,16.1528,9.9265,56.2847,-0.043143,0.064646,0.00070047,-0.057394,-0.038561,-9.8916,-0.039771,0.056511,0.0012675,0.013772,0.013264,0.39525,-0.25913,-0.17411,-44.6606,-0.036968,0.052528,0.0011782,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.11782,145.4165,
11.3142,174.2804,107.0407,1165.2926,0.30035,0.1903,0.93465,16.1502,9.9248,55.8313,-0.044887,0.067133,0.00075462,-0.054905,-0.036672,-9.891,-0.036203,0.051803,0.0010867,0.012841,0.012309,0.39525,-0.2479,-0.16557,-44.658,-0.033652,0.048152,0.0010101,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.11775,145.4242,
11.3601,175.0216,107.4962,1167.8447,0.30327,0.19227,0.93331,16.1478,9.9232,55.3779,-0.046464,0.069398,0.00080017,-0.052302,-0.0347,-9.8905,-0.032459,0.046842,0.00089739,0.011817,0.011264,0.39525,-0.23615,-0.15667,-44.6556,-0.030171,0.043541,0.00083414,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.11769,145.4319,
11.406,175.7627,107.9516,1170.3759,0.30628,0.1943,0.9319,16.1454,9.9216,54.9245,-0.047865,0.07143,0.00083682,-0.04962,-0.032672,-9.8901,-0.02859,0.0417,0.00070209,0.010715,0.010141,0.39525,-0.22404,-0.14752,-44.6536,-0.026575,0.038761,0.0006526,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.11763,145.4394,
11.4519,176.5036,108.4069,1172.8863,0.30936,0.19638,0.93044,16.1432,9.9202,54.4711,-0.049087,0.073223,0.00086448,-0.046892,-0.030614,-9.8897,-0.024649,0.036446,0.00050306,0.0095493,0.0089564,0.39525,-0.21172,-0.13822,-44.6519,-0.022911,0.033877,0.0004676,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.11756,145.4469,
11.5004,177.2866,108.888,1175.5167,0.3127,0.19864,0.92885,16.141,9.9187,53.992,-0.050181,0.074855,0.00088384,-0.043994,-0.028432,-9.8893,-0.020458,0.030844,0.00029116,0.0082643,0.0076536,0.39525,-0.19863,-0.12837,-44.6502,-0.019016,0.02867,0.00027063,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.1175,145.4548,
11.5489,178.0694,109.3691,1178.1239,0.31609,0.20093,0.92721,16.1389,9.9174,53.513,-0.051072,0.076216,0.00089284,-0.041116,-0.026269,-9.889,-0.016296,0.025266,8.0163e-05,0.0069427,0.0063162,0.39525,-0.18564,-0.1186,-44.6487,-0.015147,0.023485,7.4513e-05,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.11743,145.4626,
11.5974,178.8522,109.8501,1180.7079,0.31953,0.20325,0.92552,16.137,9.9162,53.0339,-0.051763,0.077308,0.00089158,-0.038292,-0.02415,-9.8887,-0.012214,0.019781,-0.0001275,0.0056023,0.0049625,0.39525,-0.17289,-0.10904,-44.6473,-0.011353,0.018387,-0.00011852,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.11737,145.4703,
11.6459,179.6348,110.331,1183.2686,0.32301,0.2056,0.92379,16.1352,9.9151,52.5549,-0.052259,0.078137,0.00088046,-0.035551,-0.022097,-9.8884,-0.0082577,0.014454,-0.0003296,0.0042618,0.0036114,0.39525,-0.16051,-0.09977,-44.646,-0.0076757,0.013435,-0.00030637,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.1173,145.478,
11.6991,180.4923,110.8579,1186.0476,0.32685,0.20819,0.92186,16.1334,9.914,52.03,-0.052587,0.078756,0.00085736,-0.032675,-0.019949,-9.888,-0.0041189,0.0088672,-0.00054219,0.0028172,0.0021618,0.39525,-0.14753,-0.09007,-44.6445,-0.0038285,0.0082422,-0.00050397,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.11723,145.4863,
11.7522,181.3496,111.3848,1188.7987,0.3307,0.21078,0.9199,16.1318,9.9129,51.5052,-0.052701,0.079086,0.00082316,-0.029965,-0.017929,-9.8877,-0.00023273,0.0036083,-0.00074313,0.0014421,0.00082957,0.39525,-0.13529,-0.080948,-44.6428,-0.00021632,0.003354,-0.00069075,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.11716,145.4945,
11.8054,182.2069,111.9116,1191.522,0.33456,0.21337,0.9179,16.1302,9.912,50.9804,-0.052617,0.079146,0.00077855,-0.027458,-0.016063,-9.8873,0.003358,-0.0012634,-0.00093024,0.00052272,0.00084798,0.39525,-0.12397,-0.072525,-44.6412,0.0031213,-0.0011744,-0.00086467,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.1171,145.5027,
11.8585,183.0641,112.4383,1194.2173,0.3384,0.21594,0.91589,16.1288,9.9112,50.4556,-0.05235,0.078959,0.00072447,-0.025212,-0.014393,-9.887,0.0066182,-0.0056989,-0.0011017,0.0014146,0.0020506,0.39525,-0.11383,-0.064983,-44.6398,0.0061518,-0.0052972,-0.001024,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.11703,145.5107,
11.9207,184.0667,113.0544,1197.3348,0.34287,0.21892,0.91352,16.1273,9.9104,49.8417,-0.051832,0.078459,0.0006504,-0.022883,-0.012665,-9.8866,0.0099754,-0.010281,-0.0012803,0.0027575,0.003422,0.39525,-0.10331,-0.057184,-44.6379,0.0092723,-0.0095564,-0.00119,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.11695,145.52,
11.9829,185.0692,113.6705,1200.4141,0.34729,0.22185,0.91114,16.126,9.9097,49.2279,-0.051121,0.077695,0.00056596,-0.020879,-0.011188,-9.886,0.012808,-0.014164,-0.0014334,0.0039845,0.0046549,0.39525,-0.094267,-0.050512,-44.6354,0.011906,-0.013166,-0.0013323,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.11687,145.5292,
12.045,186.0716,114.2865,1203.4553,0.35165,0.22473,0.90876,16.1247,9.909,48.6141,-0.050251,0.076713,0.00047274,-0.019211,-0.009967,-9.8853,0.015096,-0.017316,-0.0015596,0.0050484,0.0057188,0.39525,-0.086737,-0.045001,-44.6321,0.014032,-0.016095,-0.0014496,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.1168,145.5383,
12.1072,187.074,114.9024,1206.4583,0.35594,0.22755,0.90638,16.1236,9.9084,48.0003,-0.049255,0.075558,0.00037254,-0.017994,-0.0090766,-9.8847,0.016831,-0.019723,-0.0016581,0.0059268,0.0065943,0.39525,-0.081241,-0.040981,-44.6293,0.015644,-0.018333,-0.0015412,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.11672,145.5473,
12.178,188.216,115.6042,1209.8334,0.36073,0.23067,0.90369,16.1223,9.9078,47.3011,-0.048013,0.07409,0.00025198,-0.017052,-0.0083967,-9.8838,0.018134,-0.021557,-0.0017364,0.0066825,0.0073443,0.39525,-0.076989,-0.037911,-44.6256,0.016856,-0.020037,-0.001614,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.11664,145.5574,
12.2488,189.3579,116.306,1213.159,0.36541,0.2337,0.90103,16.1212,9.9072,46.6019,-0.046703,0.072526,0.00012738,-0.016528,-0.0080352,-9.8827,0.018739,-0.022443,-0.0017788,0.0071616,0.0078163,0.39525,-0.074624,-0.036279,-44.6206,0.017419,-0.020861,-0.0016534,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.11656,145.5673,
12.3197,190.4997,117.0077,1216.4351,0.36998,0.23664,0.89839,16.12,9.9066,45.9028,-0.045374,0.070933,1.0383e-06,-0.016401,-0.0079751,-9.8814,0.018676,-0.022419,-0.0017863,0.0073543,0.008001,0.39525,-0.07405,-0.036008,-44.6145,0.01736,-0.020838,-0.0016604,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.11648,145.5771,
12.3905,191.6415,117.7094,1219.6617,0.37444,0.23948,0.89579,16.1188,9.9061,45.2038,-0.044072,0.069371,-0.00012487,-0.016641,-0.008194,-9.8798,0.017989,-0.02154,-0.0017607,0.0072569,0.0078955,0.39525,-0.075136,-0.036996,-44.6072,0.016721,-0.020022,-0.0016366,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.1164,145.5868,
12.4592,192.7492,118.3901,1222.745,0.37867,0.24215,0.8933,16.1177,9.9055,44.5258,-0.042875,0.067941,-0.00024444,-0.017194,-0.008648,-9.878,0.016775,-0.019937,-0.0017065,0.0068865,0.0075176,0.39525,-0.077633,-0.039046,-44.5991,0.015592,-0.018532,-0.0015862,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.11632,145.596,
12.528,193.8568,119.0709,1225.7816,0.3828,0.24473,0.89083,16.1165,9.9049,43.8478,-0.041777,0.066646,-0.00035902,-0.018028,-0.0093135,-9.876,0.015077,-0.017665,-0.0016258,0.0062502,0.0068744,0.39525,-0.081395,-0.04205,-44.5901,0.014015,-0.01642,-0.0015112,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.11624,145.6051,
12.5967,194.9643,119.7515,1228.7717,0.38684,0.24725,0.88838,16.1152,9.9042,43.17,-0.040812,0.065527,-0.00046705,-0.019105,-0.010162,-9.8738,0.012955,-0.014803,-0.0015213,0.0053581,0.0059761,0.39525,-0.08626,-0.045884,-44.5802,0.012042,-0.01376,-0.0014141,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.11617,145.614,
12.6654,196.0717,120.4321,1231.7152,0.39082,0.24969,0.88595,16.1138,9.9035,42.4924,-0.040005,0.064623,-0.00056745,-0.02039,-0.011166,-9.8715,0.010469,-0.011432,-0.0013961,0.0042251,0.0048369,0.39525,-0.092059,-0.050415,-44.5696,0.0097312,-0.010627,-0.0012977,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.1161,145.6228,
12.733,197.1614,121.1018,1234.5661,0.39467,0.25205,0.88357,16.1124,9.9027,41.8257,-0.039388,0.063974,-0.00065751,-0.021819,-0.012277,-9.869,0.0077286,-0.0076995,-0.0012558,0.0028992,0.0035007,0.39525,-0.098512,-0.05543,-44.5586,0.0071839,-0.0071568,-0.0011673,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.11603,145.6314,
12.8006,198.2509,121.7715,1237.372,0.39849,0.25437,0.88119,16.1109,9.9018,41.1593,-0.038965,0.063589,-0.00073725,-0.023378,-0.013483,-9.8664,0.0047556,-0.0036342,-0.0011015,0.001435,0.0019906,0.39525,-0.10555,-0.060876,-44.547,0.0044204,-0.003378,-0.0010239,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.11596,145.6397,
12.8683,199.3403,122.441,1240.1328,0.40228,0.25666,0.8788,16.1092,9.9009,40.493,-0.038749,0.063488,-0.00080593,-0.025056,-0.014774,-9.8638,0.0016077,0.00068619,-0.00093635,0.00086398,0.00066564,0.39525,-0.11313,-0.066703,-44.5353,0.0014944,0.00063782,-0.00087035,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.11589,145.648,
12.9359,200.4296,123.1105,1242.8486,0.40607,0.25894,0.87639,16.1075,9.8998,39.8269,-0.03875,0.063686,-0.00086343,-0.02685,-0.016142,-9.8613,-0.0016605,0.0051875,-0.00076329,0.0025253,0.0018951,0.39525,-0.12123,-0.072883,-44.5237,-0.0015435,0.0048219,-0.00070949,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.11582,145.6561,
13.0087,201.6018,123.831,1245.7209,0.41016,0.26138,0.87376,16.1055,9.8986,39.1102,-0.039002,0.064243,-0.00091241,-0.028825,-0.017644,-9.8585,-0.0052533,0.010154,-0.00057157,0.0047178,0.0040576,0.39525,-0.13014,-0.079661,-44.5112,-0.004883,0.0094383,-0.00053128,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.11575,145.6647,
13.0814,202.7738,124.5513,1248.5411,0.41428,0.26385,0.87107,16.1033,9.8973,38.3937,-0.039516,0.065165,-0.00094693,-0.030804,-0.019144,-9.8557,-0.0088664,0.015168,-0.00037752,0.0070908,0.0064102,0.39525,-0.13908,-0.086435,-44.4985,-0.0082414,0.014099,-0.00035091,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.11568,145.6731,
13.1542,203.9456,125.2715,1251.3092,0.41846,0.26634,0.8683,16.101,9.8958,37.6775,-0.040291,0.066451,-0.00096699,-0.032755,-0.020618,-9.8529,-0.012447,0.020156,-0.00018436,0.0095986,0.0088947,0.39525,-0.14789,-0.093092,-44.4857,-0.011569,0.018736,-0.00017136,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.11561,145.6814,
13.227,205.1173,125.9916,1254.0251,0.42273,0.26889,0.86545,16.0985,9.8943,36.9614,-0.041325,0.068097,-0.00097341,-0.034649,-0.022046,-9.8501,-0.015947,0.025055,5.0338e-06,0.012212,0.011481,0.39525,-0.15644,-0.099536,-44.473,-0.014823,0.023289,4.679e-06,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.11555,145.6895,
13.3145,206.5254,126.8571,1257.2207,0.42798,0.27203,0.86188,16.0954,9.8923,36.101,-0.042899,0.070539,-0.00096394,-0.036816,-0.023673,-9.8467,-0.019995,0.030749,0.00022406,0.01546,0.014689,0.39525,-0.16622,-0.10688,-44.4579,-0.018586,0.028581,0.00020827,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.11547,145.6991,
